"ID","PARTNER_ID","NAME","ADDRESS","ADDRESS_2","CITY","STATE","POSTAL_CODE","COUNTRY","TIMEZONE","PHONE","EMAIL","FAX","LONGITUDE","LATITUDE","ERROR"
"51d32139275b24836f000240","51ce0d8d275b24da0e0000cc","Secondary Location","DLF Emporio, Vasant Kunj","","New Delhi - 110070","","","IN","America/Chicago","+91 - 11 - 4100 4150","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ova8SIAQ, 001M000000oile9IAA]"
"51d32db7275b24836f00029d","51d1dc03275b242dc90001ed","Weingrull","Nowackanlage 7","","Karlsruhe","","D-76137","DE","America/Chicago","49(0)72140247175","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovaNuIAI, 001M000000oilCSIAY]"
"51d32f1a8b3b8155760002e1","516dad83ed1712c1fe000001","Wallspace","619 West 27 Street","","New York","New York","10001","","America/Chicago","+1 212 594 9478","","","-93.926884","39.685287","Partner Ext Id: more than one record found for external id field: [001M000000oilO3IAI, 001M000000ova2eIAA]"
"51d341358b3b81557600040e","51af4c8f275b2497b3000649","Vilma Gold London","6 Minerva Street","","London","","E2 9EH","","Europe/London","+44 (0)20 7729 9888","","","-0.127647","51.507322","Partner Ext Id: more than one record found for external id field: [001M000000oim9bIAA, 001M000000ovaStIAI]"
"51d3420b275b24836f00037a","51d1cf55275b242dc90001c7","VI, VII","Oslo Gate 20","","Oslo","","N-0192","NO","America/Chicago","+47 90279862","office@vivii.no","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilQSIAY, 001M000000ovaEBIAY]"
"51d3457a275b24836f0003a2","510844da6d4b9dd7760002f3","Tracy Williams","521 West 23rd Street","","New York","New York","10011","","America/New_York","212.229.2757","","","-74.004862","40.748291","Partner Ext Id: more than one record found for external id field: [001M000000oilJCIAY, 001M000000ovZlnIAE]"
"51d348828b3b811c89000048","51d34811275b24c2cb000031","Tina Keng Gallery","B1, No. 15, Ln 548, Ruiguang Rd","Neihu Dist.","Taipei","","114","TW","America/Chicago","+866.2.2659.0798","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZuJIAU, 001M000000oimABIAY]"
"51d34aa3275b249fd4000433","5190f092064870eb4800007f","Thomas Dane Gallery","3 & 11 Duke Street St James's","","London","","SW1Y 6BN","GB","Europe/London","+44 (0)20 7925 2505","","","-0.137773","51.507333","Partner Ext Id: more than one record found for external id field: [001M000000oildUIAQ, 001M000000ovZh0IAE]"
"51d6cee78b3b8118a500007e","506382bb880682000200007b","Location 2","Palazzo Cavalli Franchetti - Campo Santo Stefano 2847","","Venice","","30124","IT","America/Chicago","","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZZCIA2, 001M000000oiloRIAQ]"
"50aa9bc128b3b5ce6e000336","50776d01fdab610002000202","Primary Location","41 East 57th Street, 8th Floor","","New York","","10022","US","America/Chicago","212-593-3737","info@jamesgoodmangallery.com","212-980-0195","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZZ7IAM, 001M000000oilTkIAI]"
"50ab5be46a7c85eaed000ac6","50776cfafdab6100020001ae","Primary Location","1a Kempsford Road","","London","","SE11 4NU","UK","Europe/London","0207 840 9111","info@corvi-mora.com","0207 840 9112","-0.108136","51.491193","Partner Ext Id: more than one record found for external id field: [001M000000ovZhAIAU, 001M000000oimBpIAI]"
"50c78a7b729f21db5700043e","50abcb3025e77810fd000037","Primary Location","201 Post Street","Suite 1000","San Francisco","CA","94108","US","America/Los_Angeles","415-362-3377","art@hackettmill.com","415-362-3378","-122.405359","37.788593","Partner Ext Id: more than one record found for external id field: [001M000000ova1nIAA, 001M000000oimEFIAY, 001M000000ovZweIAE]"
"50d1fbd7c23bfd9d130008be","50d1fb94bb760a3cbb0008b8","Primary","C/Quart-Carrasquer, 33B","","Valencia","","46001","ES","America/Chicago","+34 96 392 23 99","info@espaivisor.com / galeriavisor@telefonica.net","","-100.445882","39.78373","Email: invalid email address: info@espaivisor.com / galeriavisor@telefonica.net"
"50e5bec1d716486dd9000485","50c555224822d31509000062","Primary Location","535 West 22nd St","3rd Floor","New York","New York","10011","US","America/New_York","212.647.1044","info@ppowgallery.com","212.941.8643","-74.005198","40.747349","Partner Ext Id: more than one record found for external id field: [001M000000oiluMIAQ, 001M000000ova8UIAQ]"
"50f5c6a1b45099f79800023f","50c555224822d31509000066","Primary Location","529 West 20th Street","10th Floor","New York","New York","10011","US","America/New_York","(212) 929-1351","garth@garysnyderart.com","","-74.006896","40.746631","Partner Ext Id: more than one record found for external id field: [001M000000ovZlAIAU, 001M000000oimIHIAY]"
"5101a5ea42c1eae0d30005bc","5047771e929c360002000562"," Asia Art Archive ","11/F Hollywood Centre ","233 Hollywood Road","Sheung Wan","","","HK","America/Chicago","","","","114.148061","22.285483","Partner Ext Id: more than one record found for external id field: [001M000000oimDnIAI, 001M000000ovZXwIAM]"
"5139faff6bcc94b0e600010a","5139fa9d03a8b33748000004","Getty Center ","1200 Getty Center Drive","","Los Angeles","CA","90049-1687","US","America/Los_Angeles","","","","-118.475082","34.079001","Partner Ext Id: more than one record found for external id field: [001M000000oilLnIAI, 001M000000ovZYpIAM]"
"51d707d5275b240a1f0000c8","51d70795275b2416280000b2","Primary Location","5F, No. 11, Songgao Rd.","","Taipei","","11073","TW","Asia/Taipei","886.2.8789.3388 ext. 1588","","","121.5637","25.037517","Partner Ext Id: more than one record found for external id field: [001M000000ovZs7IAE, 001M000000oilOYIAY]"
"51d7088c275b240a1f0000d3","51d7085d8b3b8157f10000c3","Primary Location","F-320, Lado Sarai","","New Delhi","","110030","India","Asia/Kolkata","+91 11 46130637","","","77.215956","28.613897","Foreign key external ID: 51d7085d8b3b8157f10000c3 not found for field Partner_Ext_Id__c in entity Account"
"51d70a0a8b3b81fbbf0000b4","518cfa21f86b16dab2000088","Primary Location","2/1 Hindusthan Road","Gariahat, Kolkata","West Bengal","","700029","IN","America/Chicago","+91 33 4001 2289","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilG6IAI, 001M000000ovZvrIAE]"
"51d70d6d8b3b81fbbf0000c4","51d70d4d8b3b81404a000130","Primary Location","2600 S La Cienega Blvd","","Los Angeles","California","90034","","America/Los_Angeles","(310) 280-0777","","","-118.375091","34.032945","Partner Ext Id: more than one record found for external id field: [001M000000ovZnUIAU, 001M000000oilTiIAI]"
"51d712b78b3b81fbbf0000db","5191236ba0134c6130000049","Primary Location","R. Fradique Coutinho","1500 - Pinheiros","São Paulo","","05416-001","Brazil","America/Sao_Paulo","+55 11 3032-7066","","","-49.023235","-21.954981","Foreign key external ID: 5191236ba0134c6130000049 not found for field Partner_Ext_Id__c in entity Account"
"51d715458b3b81404a000160","5191236ca0134c613000004d","Primary Location","R. Padre João Manuel, 755 - Jardim Paulista","","São Paulo","","01411-001","BR","America/Chicago","+55 11 3088-2471","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilrIIAQ, 001M000000ova2GIAQ]"
"51956236dd7b545aca000021","516dc285fdc441dbf0000156","Primary Location","Potsdamer Strasse 77 - 87","Building G, Second Backyard","Berlin","","10785","DE","Europe/Berlin","+49.30.39805236","","","13.368386","52.505821","Partner Ext Id: more than one record found for external id field: [001M000000oilKgIAI, 001M000000ovaSuIAI]"
"51d717f2275b240a1f000154","51905b7c9443f5806a000038","Primary Location","Schäfergasse 46 B","","Frankfurt","","60313","DE","Europe/Berlin","+49 69 29924670","","","8.684909","50.116538","Partner Ext Id: more than one record found for external id field: [001M000000ova1rIAA, 001M000000oiluBIAQ]"
"51d720dc8b3b81404a0001cc","517afb8297eba1383900015f","St. Moritz","Via Serlas 22","","St. Moritz","","7500","CH","Europe/Zurich","+41 (81) 8 33 36 51","","","9.844534","46.498537","Partner Ext Id: more than one record found for external id field: [001M000000oilc2IAA, 001M000000ovZvcIAE]"
"51d77e968b3b816cc2000024","51905be39443f5c759000037","Primary Location","Georgenstrasse 15","","Munich","","D - 80799","DE","America/Chicago","+49 89 384 081-0","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oim5sIAA, 001M000000ovaSpIAI]"
"51d7808a8b3b81aacd000029","5191236ea0134c613000006d","Primary Location","Goethestraße 2-3","","Berlin","","D-10623","DE","America/Chicago","+49 30 346 497 85 0","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZVVIA2, 001M000000oilm2IAA]"
"51d781918b3b81aacd000035","51d78143275b24c5a800002b","Primary Location","2 Sunny House","16/18 Mereweather Road","Colaba, Mumbai ","","400 001","IN","America/Chicago","+91 22 2202 3030/ 3434","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZtiIAE, 001M000000oim97IAA]"
"51d7833f275b24b83b000034","51912371a0134c6130000085","Primary Location","Lindenstrasse 34","","Berlin","","10969","DE","Europe/Berlin","+49 30 2061483","","","13.397852","52.506246","Partner Ext Id: more than one record found for external id field: [001M000000oilOgIAI, 001M000000ovZlrIAE]"
"51d78499275b245356000054","51912372a0134c6130000095","Primary Location","Amalienstraße 41, Rgb","","Munich","","80799","DE","America/Chicago","+49-(0)89-33 36 86","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZvEIAU, 001M000000oilSqIAI]"
"51d78b038b3b8131ec000057","51d78ad38b3b816cc2000070","Primary location","Via degli Orti D'Alibert, 1","","Rome","","00165","Italy","Europe/Rome","+39 06 6889 2980","","","12.483072","41.893344","Foreign key external ID: 51d78ad38b3b816cc2000070 not found for field Partner_Ext_Id__c in entity Account"
"51d7906d275b2457fc000091","51d790408b3b818c770000a9","Primary Location","3-9-5 Motomachi ","Chuo-ku","Kobe","","","JP","America/Chicago","81-78-391-1666","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilG7IAI, 001M000000ovaEbIAI]"
"51d7918c8b3b816cc2000097","51d791428b3b81aacd00009e","Gandhara-art Space, Karachi-Pakistan","F-65/2 Kehkashan","Clifton Block-4 ","Karachi","","","PK","America/Chicago","+92 21 35821462 ","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZqEIAU, 001M000000oilAoIAI]"
"51d794b1275b2457fc0000a3","51912367a0134c613000001d","New York | 21st St","530 West 21st Street","","New York","New York","10011","","America/New_York","212-206-7606","","","-74.006765","40.746816","Partner Ext Id: more than one record found for external id field: [001M000000oilfqIAA, 001M000000ovZzeIAE]"
"51d797d78b3b814f53000094","51912364a0134c6130000001","Zurich","Limmatstrasse 270","","Zurich","","8005","CH","Europe/Zurich","+41 44 446 8050","","","8.524872","47.389356","Partner Ext Id: more than one record found for external id field: [001M000000oilKoIAI, 001M000000ova2lIAA]"
"51d79828275b2453560000b7","51912364a0134c6130000001","London 2","196A Piccadilly","","London","","W1J 9DY","GB","America/Chicago","+44 207 287 2300","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilKoIAI, 001M000000ova2lIAA]"
"51d7985d275b2483b50000b5","51912364a0134c6130000001","New York 2","511 West 18th Street","","New York","New York","10011","","America/New_York","+1 212 790 3900","","","-74.006886","40.744968","Partner Ext Id: more than one record found for external id field: [001M000000oilKoIAI, 001M000000ova2lIAA]"
"51d799958b3b8131ec0000b6","51912369a0134c6130000031","Primary Location","975 Madison Ave","","New York","New York","10075","","America/New_York","(212) 879-2075","","","-73.963377","40.774437","Partner Ext Id: more than one record found for external id field: [001M000000oimIUIAY, 001M000000ovaPMIAY]"
"51d79a44275b2453560000c3","51d79a258b3b81aacd0000dd","Primary Location","5-9-20 Roppongi Minato","","Tokyo","","106-0032","JP","America/Chicago","03-5772-5233","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilFSIAY, 001M000000ova6HIAQ, 001M000000ovZlOIAU]"
"51da07f8275b24d3e2000001","51da07c48b3b8163f600000a","Primary Location","Dr. Dimitrie Grecescu nr.13","","Bucharest","","050598","RO","America/Chicago","+40) 721261242","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilNqIAI, 001M000000ova3AIAQ]"
"51da0b388b3b818abb000006","51af4cb08b3b819fa8000296","Primary Location","124 Forest Road","","London","","E8 3BH","GB","Europe/London","+44 (0) 7968 548 764","","","-0.06697","51.544002","Partner Ext Id: more than one record found for external id field: [001M000000ovZuqIAE, 001M000000oilehIAA]"
"5195629599833fb50d00001d","518a3841e1af0b9fdd0000b5","Primary location","Paraná 1133","","Buenos Aires","","","AR","America/Argentina/Buenos_Aires","(5411) 4813-0552","","","-58.388394","-34.595374","Partner Ext Id: more than one record found for external id field: [001M000000ovaP7IAI, 001M000000oiloZIAQ]"
"51da11c68b3b8163f6000021","51da118f275b249f6d00003d","Primary Location","Francisco Ramírez #5","Col. Daniel Garza, Del. Miguel Hidalgo","Mexico City","","11830","MX","America/Mexico_City","+ 52.55.6304 8755 ","","","-99.13321","19.43253","Partner Ext Id: more than one record found for external id field: [001M000000ovaM0IAI, 001M000000oildKIAQ]"
"51da125c275b2491b7000024","51da12328b3b818abb00001a","Primary Location","Cempaka no.8B Magelang ","","Jawa Tengah","","56123","ID","America/Chicago","(+62) (293) 313338 ","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilG8IAI, 001M000000ovZqfIAE]"
"51da144c8b3b8186e900001d","51af4c418b3b81c91c0005ad","Primary Location","340-344 Kingsland Rd","","London","","E8 4DA","GB","Europe/London","+44 (0)20 7923 7033","","","-0.076272","51.54009","Partner Ext Id: more than one record found for external id field: [001M000000oim5tIAA, 001M000000ovZyOIAU]"
"51da14ee8b3b81f3cf00002a","51da14728b3b8163f6000029","Beijing","101, 1F, Building No. 1,Yard No.3","YongHe Garden, DongBinHe Road","AnDingMenWai, DongCheng District, Beijing","","100013","CN","America/Chicago","86-10-8422-0366","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZq7IAE, 001M000000oils6IAA]"
"51da1acf275b24a58f000035","51912376a0134c61300000c1","Primary Location","21 Herald St","","London","","E2 6JT ","GB","Europe/London","+44 (0)20 7729 4112 ","","","-0.055729","51.525032","Partner Ext Id: more than one record found for external id field: [001M000000ovaVMIAY, 001M000000oilOAIAY]"
"51dac7cd8b3b8186e90000d5","51dac792275b24a58f0000da","Primary Location","Kita-otsuka, 3-27-6","Toshima-ku","Tokyo","","170-0004","JP","America/Chicago","81 03-6276-1452","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilgCIAQ, 001M000000ova1mIAA]"
"51dac8fc8b3b8186e90000e2","51dac8db275b24d92c0000dc","London","72 New Bond St., 1st Floor","","London","","W1S 1RR","GB","America/Chicago","+44(0)20 7491 7208","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilI0IAI, 001M000000ovZzhIAE]"
"51dacbf4275b2491b70000da","51dacbe38b3b8167fd0000ea","Primary Location","327 Broome St","","New York","New York","10002","","America/New_York","(212) 375-8043","","","-73.993794","40.719038","Partner Ext Id: more than one record found for external id field: [001M000000oimAAIAY, 001M000000ovZlMIAU]"
"51daccb68b3b8186e90000f7","51b71eef8b3b81dde0000020","Primary Location","Carrer d'En Xuclà, 7","","Barcelona","","08001","ES","Europe/Madrid","+34 933 42 57 21","","","2.170664","41.383023","Partner Ext Id: more than one record found for external id field: [001M000000ovZUGIA2, 001M000000oil8NIAQ]"
"51dacf708b3b81f3cf000116","517aefa70367f639e10001cb","Osage Beijing","B2002, Beihuqu","Anwaibeiyuan, Chaoyang District","Beijing","","100012","CN","America/Chicago","(86-10) 5202-3818","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZWMIA2, 001M000000oim1QIAQ]"
"51dae4b08b3b819ddc000219","51912367a0134c6130000019","Primary Location","534 W 21st St","","New York","New York","10011","","America/New_York","212.255.1105","","","-74.006925","40.746883","Partner Ext Id: more than one record found for external id field: [001M000000ovZv0IAE, 001M000000oimFxIAI]"
"51dae65f275b2491b70001fa","51dae6468b3b81f3cf0001b9","Primary Location","6 Heddon Street","","London","","W1B 4BT","GB","Europe/London","+44 (0)20 7734 7760","","","-0.139378","51.510834","Partner Ext Id: more than one record found for external id field: [001M000000oim9sIAA, 001M000000ovZjgIAE]"
"51dae84f8b3b818abb0001d1","518d00053381833a8d0000a7","Primary Location","Colima 55 Roma Norte","","Mexico City","","06700","MX","America/Chicago","+52 (55) 4754 3546","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilOJIAY, 001M000000ovaCTIAY]"
"51dae9f7275b249f6d000193","51dae9d78b3b8167fd0001d3","Primary Location","?air Nedim Caddesi No: 21a","Akaretler 34357 Be?ikta?","Istanbul","","","TR","America/Chicago","(+90) 212 3270800","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilHtIAI, 001M000000ovZqXIAU]"
"51daeb448b3b8167fd0001db","51daeb16275b24d92c0001d3","Primary location","673 Meeker Ave","","Brooklyn","New York","11222","","America/New_York","347 457 6679","","","-73.94045","40.722889","Partner Ext Id: more than one record found for external id field: [001M000000oilLHIAY, 001M000000ovaR7IAI]"
"51daec07275b24d3e2000206","516d9cc3fdc441d75e00003a","Primary Location","6750 Santa Monica Blvd","","Los Angeles","California","90038","","America/Los_Angeles","(310) 276-5424","","","-118.337587","34.09063","Partner Ext Id: more than one record found for external id field: [001M000000oilohIAA, 001M000000ova4rIAA]"
"51daed24275b24d92c0001e5","5179a2a092cd4585e8000276","Primary Location","514 Central Ave SW","","Albuquerque","New Mexico","87102 ","US","America/Denver","505.766.9888","info@levygallery.com","505.242.4279","-106.689432","35.084597","Partner Ext Id: more than one record found for external id field: [001M000000ovZiIIAU, 001M000000oilTPIAY]"
"51daee4c8b3b8186e90001df","51daee238b3b818abb0001db","Primary Location","Yeni Hayat Apart","S?raselviler No:49 D:1","Taksim, Istanbul","","34437","TR","America/Chicago","+90 212 2935800","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oimBHIAY, 001M000000ovZqWIAU]"
"51daef888b3b81f3cf0001ed","51daef64275b2491b700020d","Primary Location","27 Dover Street","","London","","W1S 4LZ","GB","Europe/London","+44 (0)20 7629 6888","info@rossirossi.com","","-0.142746","51.50921","Partner Ext Id: more than one record found for external id field: [001M000000oilHkIAI, 001M000000ovZngIAE]"
"51db0846275b24ffad000285","4df22a34c4aeb50001011818","Beirut","Tannous Building - Quarantine - Lb-2077 ","","Beirut","","7209","LB","America/Chicago","+ 961 1 566 550 ","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZVdIAM, 001M000000oillvIAA]"
"51db09798b3b8186e900027d","4dda94c8ab11d60001000003","ShanghART H-Space ","Bldg 18, 50 Moganshan Lu","","Shanghai","","200060","CN","America/Chicago","+86 21-6276 3275","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZU6IAM, 001M000000oimLjIAI]"
"512ce84f7d445df9c8000024","4ddaf875122f3100010001fc","Hong Kong","304, 3F The Pedder Building","12 Pedder Street","Central, Hong Kong","","","","Asia/Hong_Kong","+852 2801 6252","","","114.160258","22.281322","Partner Ext Id: more than one record found for external id field: [001M000000oilaDIAQ, 001M000000ovZUsIAM]"
"51db0de38b3b8167fd0002ac","51db0d648b3b819ddc00033d","Taipei","2F, No.57,Sec.1, Dunhua South Road","","Taipei","","10557","TW","America/Chicago","886-2-2570-0390","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ova4TIAQ, 001M000000oil8uIAA]"
"51db10b08b3b8163f60002b8","51db107e8b3b8163f60002b2","Primary Location","510 Karangahape Road","","Auckland","","1010","NZ","America/Chicago","64 9 307 0703","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oil83IAA, 001M000000ovZwRIAU]"
"51db12c7275b2491b7000348","51db129e8b3b8163f60002bf","Primary location","799 Elizabeth St ","","Zetland, Sydney","","NSW 2017","AU","Australia/Sydney","61 2 9698 4696","","","151.205258","-33.903801","Partner Ext Id: more than one record found for external id field: [001M000000ovZwQIAU, 001M000000oile8IAA]"
"519563abdf88a4448b00002c","516d9aa79ad2d388860009a3","Primary","2-12-4-1F, HigashiAzabu, Minatoku","","Tokyo","","1060044","JP","America/Chicago","+81-(0)3-5571-5844","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovZkFIAU, 001M000000oilo3IAA]"
"51db15ef8b3b819ddc000398","51db15b98b3b819ddc000390","Primary Location","1-2-11 Higashi-Kanda","Chiyoda-ku ","Tokyo","","101-0031","JP","America/Chicago","+81-(0)3-5856-5713","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000ovaSlIAI, 001M000000oilI4IAI]"
"51db16d4275b24d3e2000312","50776cfdfdab6100020001d9","Wooster St","47 Wooster St","","New York","New York","10013","","America/New_York","+1 212 279 9219","","","-74.002544","40.722647","Partner Ext Id: more than one record found for external id field: [001M000000ova7mIAA, 001M000000oimEuIAI]"
"519563e853a28a01b3000009","517afc140367f639e1000251","Primary location","1007 Metropolitan Avenue Metrostar Building","","Makati City","","1205","PH","America/Chicago","+63 (2) 897.7877","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilbnIAA, 001M000000ovZm8IAE]"
"51dd67068b3b81bec6000285","51912368a0134c6130000021","Primary Location","630 Greenwich St","","New York","New York","10014","","America/New_York","(212) 431-4977","","","-74.008183","40.730827","Partner Ext Id: more than one record found for external id field: [001M000000oilaBIAQ, 001M000000ovaQ7IAI]"
"51dd68148b3b810f5c00006d","51686138ef3bd9becd0003fa","Bookstore","227 Waverly Place","","New York","New York","10014","","America/New_York","(646) 370-5847","","","-74.001678","40.736163","Partner Ext Id: more than one record found for external id field: [001M000000oildwIAA, 001M000000ovaMoIAI]"
"51dd69f98b3b81e2290002c2","4dd2940beff5fa00010044ff","Hong Kong","50 Connaught Road Central, 17th Floor","","Hong Kong","","","","Asia/Hong_Kong","+852 3758 2180","","","114.162813","22.279328","Partner Ext Id: more than one record found for external id field: [001M000000oilOEIAY, 001M000000ovZYSIA2]"
"51dd6acd275b249b8b000288","51dd6a48275b24c9d400029c","Brussels","20 RUE DE L’ABBAYE ABDIJSTRAAT","","BRUSSELS","","B-1050","Belgium","Europe/Brussels","+32 (0)2 648 56 84","","","4.373467","50.838232","Foreign key external ID: 51dd6a48275b24c9d400029c not found for field Partner_Ext_Id__c in entity Account"
"51dd6c3b275b24c9d40002b5","5155d49bb88851486f000118","New York | 526 W 22nd","526 W 22nd St","","New York","New York","10011","","America/New_York","212-243-0200	","","","-74.006016","40.747348","Partner Ext Id: more than one record found for external id field: [001M000000oillCIAQ, 001M000000ovZx2IAE]"
"51dd6ca9275b249b8b00029a","5155d49bb88851486f000118","Los Angeles | North Orange Grove","1062 North Orange Grove","","Los Angeles","California","90046","","America/Los_Angeles","323-654-1830","","","-118.242727","34.053717","Partner Ext Id: more than one record found for external id field: [001M000000oillCIAQ, 001M000000ovZx2IAE]"
"51dd6d3a8b3b8123d10002e1","50776cfdfdab6100020001d3","Kinderhook","25 Broad Street","","Kinderhook","New York","12106","US","America/New_York","1 212 645 1701","","","-73.703292","42.392364","Partner Ext Id: more than one record found for external id field: [001M000000ova6JIAQ, 001M000000oilpOIAQ]"
"51df28758b3b81bcd40008bf","50776d02fdab61000200021c","Primary Location","P.O. Box 97","","South Kent","Connecticut","06785","","America/New_York","1 917 270 8044","","","-73.470679","41.679539","Partner Ext Id: more than one record found for external id field: [001M000000ova5EIAQ, 001M000000oilJjIAI]"
"51df295d275b24d4280001fd","509bcf1b661727c4f200002c","Primary Location","3841 NE 2nd Avenue, Suite 400","","Miami","Florida","33137","","America/New_York","+1 305 572 0866","","","-80.193659","25.774266","Foreign key external ID: 509bcf1b661727c4f200002c not found for field Partner_Ext_Id__c in entity Account"
"51df2aa8275b24cff50001f1","511be70392dc9afe750001b9","Primary Location","980 Madion Avenue","","New York","New York","10075","","America/Chicago","212.249.6100","","","-93.926884","39.685287","Partner Ext Id: more than one record found for external id field: [001M000000oimBtIAI, 001M000000ovaEJIAY]"
"51e05e908b3b81abfe000309","515bfbb31b12b0e668002a64","Ljubljana","Kolodvorska 6","","Ljubljana","","SI 1000","Slovenia","Europe/Ljubljana","386 1 430 49 29","","","14.5023","46.081387","Foreign key external ID: 515bfbb31b12b0e668002a64 not found for field Partner_Ext_Id__c in entity Account"
"51e05f458b3b8152ce000384","51756dd95109cdcf8c000075","Primary Location","8678 Melrose Ave","","Los Angeles","","90069","US","America/Los_Angeles","310 657 1711","","","-118.382331","34.081456","Partner Ext Id: more than one record found for external id field: [001M000000oilaCIAQ, 001M000000ova8KIAQ]"
"51e0616f8b3b81bd0b00034b","519d1fff275b24bf040005ec","Primary Location","74 E 79th St","Penthouse 18 B","New York","New York","10075","","America/New_York","212 439 6600","","","-73.961101","40.77572","Partner Ext Id: more than one record found for external id field: [001M000000oilW6IAI, 001M000000ovZkEIAU]"
"51e7f2a88b3b81c8ae000557","4ddbea20dbf4f400010015b7","Location 3","407 Pedder Building","12 Pedder Street","Central","","   ","HK","America/Chicago","+ 852 2530 0025","hongkong@lehmannmaupin.com","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oil80IAA, 001M000000ovZTbIAM]"
"51f17b52275b248fb900026d","51f0614c275b24c77a000358","Primary Location","134 NW 8th Avenue","","Portland","OR","97209","US","America/Los_Angeles","503.287.3886","charles@hartmanfineart.net","","-122.678373","45.524018","Partner Ext Id: more than one record found for external id field: [001M000000ovZauIAE, 001M000000oilGqIAI]"
"51ff6f0a139b21fd47000315","51ff5aa4139b2166a20002d2","Y Gallery","165 Orchard St.","","New York","NY","10002","","America/New_York","+1 (347) 337-1489","","","-73.98877","40.721197","Partner Ext Id: more than one record found for external id field: [001M000000oilrNIAQ, 001M000000ovZkYIAU]"
"51ffcf78a09a67fafa000039","51fce332275b241afb0000a4","Galeria Laura Marsiaj","Rua Teixeira de Melo, 31c","Ipanema","Rio de Janeiro","RJ","22410-010","Brasil","America/Sao_Paulo","+ 55 21 2513 2074","","","-43.209373","-22.911014","Foreign key external ID: 51fce332275b241afb0000a4 not found for field Partner_Ext_Id__c in entity Account"
"5200ebbf139b2126710002a2","5200eb609c18db59ce000212","Galerie Priska Pasquer","Albertusstr. 9 - 11","","Cologne","","50667","DE","Europe/Berlin","+49 221 952 6313","info@priskapasquer.de","","6.944666","50.939045","Partner Ext Id: more than one record found for external id field: [001M000000oimGtIAI, 001M000000ovZb5IAE]"
"520e29348b3b81a388000173","4ed00156583ae90001000595","Location 4","15 East 76th Street","","New York","NY","10021","US","America/New_York","+1 212 510 7656 ","76th@waterhousedodd.com","","-73.964029","40.774789","Partner Ext Id: more than one record found for external id field: [001M000000oilwkIAA, 001M000000ovZWWIA2]"
"5210757c275b24085300043d","520e30bb275b24c3f9000198","Rua Tatui 94, 104","Rua Tatuí, 122","","Sao Paulo","SP","01409010","BR","America/Sao_Paulo","+55 11 3081-9800","guilherme@arte57.com.br","","-46.637365","-23.54764","Partner Ext Id: more than one record found for external id field: [001M000000ovaJYIAY, 001M000000oilJGIAY]"
"5210795f139b213e54000386","520e2d02a09a67b33d000001","Baginski","Rua Capitão Leitão, nº51 - 53","","Lisboa","","1950-050","PT","America/Chicago","(+351) 21 397 07 19 ","","","-100.445882","39.78373","Partner Ext Id: more than one record found for external id field: [001M000000oilouIAA, 001M000000ovZoZIAU]"
